"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.20119,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3479,-2.5469,0,0,
0.2,0.0014354,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3489,-2.5469,0.0033415,-0.010585,
0.4,0.0016993,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3498,-2.5469,0.0042,-0.02285,
0.6,0.0019656,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3507,-2.5469,0.0025807,-0.036791,
0.8,0.0022313,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3515,-2.5469,-0.0015083,-0.052402,
1,0.0024965,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3522,-2.5469,-0.0080552,-0.069676,
1.2,0.0027612,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3529,-2.5469,-0.017045,-0.088603,
1.4,0.0030252,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3535,-2.5469,-0.02846,-0.10917,
1.6,0.0032888,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3541,-2.5468,-0.04228,-0.13136,
1.8,0.0035515,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3546,-2.5468,-0.05848,-0.15517,
2,0.0038137,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3551,-2.5468,-0.077033,-0.18056,
2.2,0.0040753,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3555,-2.5468,-0.09791,-0.20753,
2.4,0.0043359,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3558,-2.5468,-0.12108,-0.23605,
2.6,0.0045959,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3561,-2.5468,-0.14651,-0.2661,
2.8,0.004855,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3563,-2.5468,-0.17416,-0.29765,
3,0.0051133,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3565,-2.5468,-0.20399,-0.33067,
3.2,0.0053708,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3567,-2.5468,-0.23596,-0.36515,
3.4,0.0056271,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3568,-2.5468,-0.27004,-0.40105,
3.6,0.0058826,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3568,-2.5468,-0.30617,-0.43834,
3.8,0.0061371,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3568,-2.5468,-0.34431,-0.47699,
4,0.0063903,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3567,-2.5468,-0.38441,-0.51697,
4.2,0.0066426,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3566,-2.5467,-0.42644,-0.55825,
4.4,0.0068936,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3565,-2.5467,-0.47033,-0.6008,
4.6,0.0071435,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3563,-2.5467,-0.51605,-0.64458,
4.8,0.0073919,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3561,-2.5467,-0.56353,-0.68956,
5,0.0076391,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3558,-2.5466,-0.61274,-0.73571,
5.2,0.007885,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3555,-2.5466,-0.66362,-0.78299,
5.4,0.0081294,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3551,-2.5465,-0.71613,-0.83138,
5.6,0.0083724,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3547,-2.5465,-0.7702,-0.88083,
5.8,0.0086137,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3543,-2.5464,-0.8258,-0.93132,
6,0.0088536,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3539,-2.5463,-0.88287,-0.98282,
6.2,0.0090918,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3534,-2.5462,-0.94136,-1.0353,
6.4,0.0093283,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3529,-2.5461,-1.0012,-1.0887,
6.6,0.0095632,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3523,-2.546,-1.0624,-1.143,
6.8,0.0097963,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3517,-2.5459,-1.1249,-1.1982,
7,0.010028,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3511,-2.5457,-1.1886,-1.2542,
7.2,0.010257,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3505,-2.5456,-1.2535,-1.3111,
7.4,0.010485,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3498,-2.5454,-1.3195,-1.3688,
7.6,0.01071,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3491,-2.5452,-1.3866,-1.4272,
7.8,0.010934,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3484,-2.545,-1.4548,-1.4863,
8,0.011156,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3477,-2.5447,-1.524,-1.5462,
8.2,0.011375,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3469,-2.5445,-1.5942,-1.6067,
8.4,0.011593,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3461,-2.5442,-1.6652,-1.6679,
8.6,0.011808,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3453,-2.5438,-1.7372,-1.7298,
8.8,0.012022,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3445,-2.5435,-1.81,-1.7923,
9,0.012233,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3437,-2.5431,-1.8837,-1.8553,
9.2,0.012442,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3429,-2.5427,-1.9581,-1.9189,
9.4,0.012648,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.342,-2.5423,-2.0332,-1.9831,
9.6,0.012853,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3411,-2.5418,-2.1091,-2.0479,
9.8,0.013055,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3402,-2.5413,-2.1856,-2.1131,
10,0.013254,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3394,-2.5408,-2.2628,-2.1788,
10.2,0.013335,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3384,-2.5402,-2.3405,-2.245,
10.4,0.013308,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3375,-2.5396,-2.4189,-2.3117,
10.6,0.01328,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3366,-2.5389,-2.4978,-2.3789,
10.8,0.013251,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3357,-2.5382,-2.5772,-2.4464,
11,0.013222,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3348,-2.5375,-2.6571,-2.5145,
11.2,0.013191,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3338,-2.5368,-2.7374,-2.5829,
11.4,0.01316,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3329,-2.536,-2.8182,-2.6517,
11.6,0.013128,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.332,-2.5351,-2.8995,-2.7209,
11.8,0.013097,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.331,-2.5343,-2.9811,-2.7905,
12,0.013064,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3301,-2.5334,-3.063,-2.8604,
12.2,0.013031,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3292,-2.5324,-3.1453,-2.9307,
12.4,0.012997,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3282,-2.5315,-3.228,-3.0014,
12.6,0.012963,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3273,-2.5305,-3.3109,-3.0724,
12.8,0.012929,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3263,-2.5294,-3.3941,-3.1437,
13,0.012894,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3254,-2.5284,-3.4776,-3.2154,
13.2,0.012859,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3245,-2.5273,-3.5614,-3.2873,
13.4,0.012824,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3236,-2.5262,-3.6453,-3.3596,
13.6,0.012788,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3227,-2.525,-3.7295,-3.4322,
13.8,0.012752,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3218,-2.5239,-3.8139,-3.5051,
14,0.012716,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3209,-2.5227,-3.8984,-3.5782,
14.2,0.01268,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.32,-2.5215,-3.9832,-3.6517,
14.4,0.012644,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3191,-2.5202,-4.068,-3.7254,
14.6,0.012607,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3182,-2.519,-4.1531,-3.7994,
14.8,0.012571,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3173,-2.5177,-4.2382,-3.8736,
15,0.012534,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3165,-2.5164,-4.3235,-3.9481,
15.2,0.012498,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3156,-2.515,-4.4088,-4.0229,
15.4,0.012461,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3148,-2.5137,-4.4943,-4.0979,
15.6,0.012424,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.314,-2.5123,-4.5798,-4.1732,
15.8,0.012387,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3132,-2.5109,-4.6654,-4.2487,
16,0.01235,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3124,-2.5095,-4.7511,-4.3244,
16.2,0.012313,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3116,-2.5081,-4.8369,-4.4004,
16.4,0.012276,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3108,-2.5066,-4.9226,-4.4766,
16.6,0.012239,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3101,-2.5052,-5.0084,-4.5531,
16.8,0.012202,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3093,-2.5037,-5.0943,-4.6297,
17,0.012165,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3086,-2.5022,-5.1801,-4.7066,
17.2,0.012129,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3079,-2.5007,-5.266,-4.7837,
17.4,0.012092,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3072,-2.4992,-5.3519,-4.8611,
17.6,0.012055,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3065,-2.4976,-5.4377,-4.9386,
17.8,0.012019,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3058,-2.4961,-5.5236,-5.0164,
18,0.011981,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3052,-2.4945,-5.6095,-5.0943,
18.2,0.011945,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3045,-2.493,-5.6953,-5.1725,
18.4,0.011908,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3039,-2.4914,-5.7811,-5.2509,
18.6,0.011872,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3033,-2.4898,-5.8669,-5.3295,
18.8,0.011836,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3027,-2.4882,-5.9526,-5.4083,
19,0.011799,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3021,-2.4866,-6.0383,-5.4873,
19.2,0.011763,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3016,-2.485,-6.124,-5.5664,
19.4,0.011727,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3011,-2.4833,-6.2096,-5.6458,
19.6,0.011691,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3005,-2.4817,-6.2952,-5.7254,
19.8,0.011655,1,1,1,-1,-1,-1,0.010003,0.0010992,1,-2.3,-2.4801,-6.3807,-5.8051,
20,0.011619,1,1,1,-1,-1,-1,0.010003,0.0010993,1,-2.2995,-2.4784,-6.4661,-5.8851,
20.2,0.011585,1,1,1,-1,-1,-1,0.010003,0.0010994,1,-2.2991,-2.4768,-6.5515,-5.9652,
20.4,0.011549,1,1,1,-1,-1,-1,0.010003,0.0010994,1,-2.2986,-2.4751,-6.6368,-6.0456,
20.6,0.011514,1,1,1,-1,-1,-1,0.010003,0.0010995,1,-2.2982,-2.4734,-6.722,-6.1261,
20.8,0.01148,1,1,1,-1,-1,-1,0.010003,0.0010996,1,-2.2978,-2.4718,-6.8072,-6.2068,
21,0.011445,1,1,1,-1,-1,-1,0.010003,0.0010997,1,-2.2974,-2.4701,-6.8923,-6.2877,
21.2,0.01141,1,1,1,-1,-1,-1,0.010003,0.0010997,1,-2.297,-2.4684,-6.9773,-6.3687,
21.4,0.011376,1,1,1,-1,-1,-1,0.010003,0.0010998,1,-2.2967,-2.4667,-7.0622,-6.45,
21.6,0.011341,1,1,1,-1,-1,-1,0.010003,0.0010999,1,-2.2963,-2.465,-7.147,-6.5314,
21.8,0.011307,1,1,1,-1,-1,-1,0.010003,0.0011,1,-2.296,-2.4634,-7.2318,-6.613,
22,0.011273,1,1,1,-1,-1,-1,0.010003,0.0011001,1,-2.2957,-2.4617,-7.3165,-6.6948,
22.2,0.011238,1,1,1,-1,-1,-1,0.010003,0.0011002,1,-2.2954,-2.46,-7.401,-6.7768,
22.4,0.011204,1,1,1,-1,-1,-1,0.010003,0.0011002,1,-2.2951,-2.4583,-7.4855,-6.8589,
22.6,0.01117,1,1,1,-1,-1,-1,0.010003,0.0011003,1,-2.2949,-2.4566,-7.5699,-6.9412,
22.8,0.011136,1,1,1,-1,-1,-1,0.010003,0.0011004,1,-2.2947,-2.4549,-7.6542,-7.0237,
23,0.011102,1,1,1,-1,-1,-1,0.010003,0.0011005,1,-2.2945,-2.4532,-7.7384,-7.1063,
23.2,0.011069,1,1,1,-1,-1,-1,0.010003,0.0011006,1,-2.2943,-2.4515,-7.8225,-7.1891,
23.4,0.011035,1,1,1,-1,-1,-1,0.010003,0.0011007,1,-2.2941,-2.4498,-7.9064,-7.2721,
23.6,0.011001,1,1,1,-1,-1,-1,0.010003,0.0011008,1,-2.294,-2.4481,-7.9903,-7.3553,
23.8,0.010967,1,1,1,-1,-1,-1,0.010003,0.0011009,1,-2.2938,-2.4464,-8.0741,-7.4386,
24,0.010935,1,1,1,-1,-1,-1,0.010003,0.001101,1,-2.2937,-2.4447,-8.1578,-7.5221,
24.2,0.010901,1,1,1,-1,-1,-1,0.010003,0.0011011,1,-2.2936,-2.443,-8.2413,-7.6057,
24.4,0.010868,1,1,1,-1,-1,-1,0.010003,0.0011012,1,-2.2935,-2.4413,-8.3248,-7.6895,
24.6,0.010835,1,1,1,-1,-1,-1,0.010003,0.0011013,1,-2.2935,-2.4396,-8.4081,-7.7735,
24.8,0.010801,1,1,1,-1,-1,-1,0.010003,0.0011014,1,-2.2935,-2.4379,-8.4914,-7.8576,
25,0.010768,1,1,1,-1,-1,-1,0.010003,0.0011015,1,-2.2934,-2.4362,-8.5745,-7.9419,
25.2,0.010735,1,1,1,-1,-1,-1,0.010003,0.0011016,1,-2.2934,-2.4346,-8.6575,-8.0264,
25.4,0.010703,1,1,1,-1,-1,-1,0.010003,0.0011017,1,-2.2935,-2.4329,-8.7404,-8.111,
25.6,0.01067,1,1,1,-1,-1,-1,0.010003,0.0011018,1,-2.2935,-2.4312,-8.8232,-8.1958,
25.8,0.010637,1,1,1,-1,-1,-1,0.010003,0.0011019,1,-2.2936,-2.4295,-8.9059,-8.2807,
26,0.010604,1,1,1,-1,-1,-1,0.010003,0.0011021,1,-2.2937,-2.4278,-8.9884,-8.3658,
26.2,0.010571,1,1,1,-1,-1,-1,0.010003,0.0011022,1,-2.2938,-2.4262,-9.0709,-8.4511,
26.4,0.010539,1,1,1,-1,-1,-1,0.010003,0.0011023,1,-2.2939,-2.4245,-9.1532,-8.5364,
26.6,0.010506,1,1,1,-1,-1,-1,0.010003,0.0011024,1,-2.294,-2.4228,-9.2354,-8.622,
26.8,0.010474,1,1,1,-1,-1,-1,0.010003,0.0011025,1,-2.2942,-2.4212,-9.3175,-8.7077,
27,0.010442,1,1,1,-1,-1,-1,0.010003,0.0011027,1,-2.2943,-2.4195,-9.3995,-8.7936,
27.2,0.010409,1,1,1,-1,-1,-1,0.010003,0.0011028,1,-2.2945,-2.4178,-9.4813,-8.8796,
27.4,0.010377,1,1,1,-1,-1,-1,0.010003,0.0011029,1,-2.2948,-2.4162,-9.563,-8.9657,
27.6,0.010344,1,1,1,-1,-1,-1,0.010003,0.001103,1,-2.295,-2.4145,-9.6447,-9.052,
27.8,0.010313,1,1,1,-1,-1,-1,0.010003,0.0011031,1,-2.2952,-2.4129,-9.7262,-9.1385,
28,0.01028,1,1,1,-1,-1,-1,0.010003,0.0011033,1,-2.2955,-2.4113,-9.8075,-9.2251,
28.2,0.010248,1,1,1,-1,-1,-1,0.010003,0.0011034,1,-2.2958,-2.4096,-9.8888,-9.3118,
28.4,0.010217,1,1,1,-1,-1,-1,0.010003,0.0011035,1,-2.2961,-2.408,-9.9699,-9.3987,
28.6,0.010184,1,1,1,-1,-1,-1,0.010003,0.0011037,1,-2.2964,-2.4064,-10.0509,-9.4857,
28.8,0.010152,1,1,1,-1,-1,-1,0.010003,0.0011038,1,-2.2968,-2.4048,-10.1318,-9.5729,
29,0.01012,1,1,1,-1,-1,-1,0.010003,0.0011039,1,-2.2971,-2.4031,-10.2126,-9.6602,
29.2,0.010089,1,1,1,-1,-1,-1,0.010003,0.0011041,1,-2.2975,-2.4015,-10.2933,-9.7477,
29.4,0.010057,1,1,1,-1,-1,-1,0.010003,0.0011042,1,-2.2979,-2.3999,-10.3738,-9.8353,
29.6,0.010025,1,1,1,-1,-1,-1,0.010003,0.0011043,1,-2.2984,-2.3983,-10.4542,-9.923,
29.8,0.0099935,1,1,1,-1,-1,-1,0.010003,0.0011045,1,-2.2988,-2.3967,-10.5345,-10.0109,
30,0.0099613,1,1,1,-1,-1,-1,0.010003,0.0011046,1,-2.2992,-2.3952,-10.6147,-10.0989,
30.2,0.0099299,1,1,1,-1,-1,-1,0.010003,0.0011047,1,-2.2997,-2.3936,-10.6948,-10.1871,
30.4,0.0098981,1,1,1,-1,-1,-1,0.010003,0.0011049,1,-2.3002,-2.392,-10.7747,-10.2754,
30.6,0.009867,1,1,1,-1,-1,-1,0.010003,0.001105,1,-2.3007,-2.3904,-10.8545,-10.3638,
30.8,0.0098348,1,1,1,-1,-1,-1,0.010003,0.0011052,1,-2.3013,-2.3889,-10.9342,-10.4524,
31,0.0098037,1,1,1,-1,-1,-1,0.010003,0.0011053,1,-2.3018,-2.3873,-11.0138,-10.541,
31.2,0.009772,1,1,1,-1,-1,-1,0.010003,0.0011054,1,-2.3024,-2.3858,-11.0932,-10.6299,
31.4,0.0097407,1,1,1,-1,-1,-1,0.010003,0.0011056,1,-2.3029,-2.3842,-11.1726,-10.7188,
31.6,0.0097088,1,1,1,-1,-1,-1,0.010003,0.0011057,1,-2.3035,-2.3827,-11.2518,-10.8079,
31.8,0.0096777,1,1,1,-1,-1,-1,0.010003,0.0011059,1,-2.3042,-2.3812,-11.3309,-10.8972,
32,0.0096458,1,1,1,-1,-1,-1,0.010003,0.001106,1,-2.3048,-2.3796,-11.4098,-10.9865,
32.2,0.0096154,1,1,1,-1,-1,-1,0.010003,0.0011061,1,-2.3055,-2.3781,-11.4887,-11.076,
32.4,0.0095836,1,1,1,-1,-1,-1,0.010003,0.0011063,1,-2.3061,-2.3766,-11.5674,-11.1656,
32.6,0.0095519,1,1,1,-1,-1,-1,0.010003,0.0011064,1,-2.3068,-2.3751,-11.6461,-11.2554,
32.8,0.0095207,1,1,1,-1,-1,-1,0.010003,0.0011065,1,-2.3075,-2.3736,-11.7246,-11.3452,
33,0.0094893,1,1,1,-1,-1,-1,0.010003,0.0011067,1,-2.3082,-2.3721,-11.8029,-11.4352,
33.2,0.0094581,1,1,1,-1,-1,-1,0.010003,0.0011068,1,-2.309,-2.3706,-11.8812,-11.5253,
33.4,0.0094267,1,1,1,-1,-1,-1,0.010003,0.0011069,1,-2.3097,-2.3691,-11.9593,-11.6156,
33.6,0.0093956,1,1,1,-1,-1,-1,0.010003,0.0011071,1,-2.3105,-2.3677,-12.0374,-11.7059,
33.8,0.0093638,1,1,1,-1,-1,-1,0.010003,0.0011072,1,-2.3113,-2.3662,-12.1153,-11.7964,
34,0.0093331,1,1,1,-1,-1,-1,0.010003,0.0011073,1,-2.3121,-2.3647,-12.1931,-11.887,
34.2,0.0093015,1,1,1,-1,-1,-1,0.010003,0.0011075,1,-2.3129,-2.3633,-12.2708,-11.9778,
34.4,0.0092703,1,1,1,-1,-1,-1,0.010003,0.0011076,1,-2.3138,-2.3619,-12.3483,-12.0686,
34.6,0.0092393,1,1,1,-1,-1,-1,0.010003,0.0011077,1,-2.3146,-2.3604,-12.4258,-12.1596,
34.8,0.0092076,1,1,1,-1,-1,-1,0.010003,0.0011078,1,-2.3155,-2.359,-12.5031,-12.2507,
35,0.0091767,1,1,1,-1,-1,-1,0.010003,0.001108,1,-2.3164,-2.3576,-12.5803,-12.3419,
35.2,0.0091454,1,1,1,-1,-1,-1,0.010003,0.0011081,1,-2.3173,-2.3561,-12.6574,-12.4332,
35.4,0.009114,1,1,1,-1,-1,-1,0.010003,0.0011082,1,-2.3182,-2.3547,-12.7344,-12.5246,
35.6,0.0090831,1,1,1,-1,-1,-1,0.010003,0.0011083,1,-2.3192,-2.3533,-12.8113,-12.6162,
35.8,0.0090516,1,1,1,-1,-1,-1,0.010003,0.0011085,1,-2.3201,-2.3519,-12.888,-12.7079,
36,0.0090205,1,1,1,-1,-1,-1,0.010003,0.0011086,1,-2.3211,-2.3506,-12.9647,-12.7996,
36.2,0.0089895,1,1,1,-1,-1,-1,0.010003,0.0011087,1,-2.3221,-2.3492,-13.0412,-12.8915,
36.4,0.0089578,1,1,1,-1,-1,-1,0.010003,0.0011088,1,-2.3231,-2.3478,-13.1176,-12.9835,
36.6,0.008927,1,1,1,-1,-1,-1,0.010003,0.0011089,1,-2.3241,-2.3464,-13.194,-13.0757,
36.8,0.0088955,1,1,1,-1,-1,-1,0.010003,0.0011091,1,-2.3251,-2.3451,-13.2702,-13.1679,
37,0.0088646,1,1,1,-1,-1,-1,0.010003,0.0011092,1,-2.3262,-2.3437,-13.3462,-13.2602,
37.2,0.0088333,1,1,1,-1,-1,-1,0.010003,0.0011093,1,-2.3273,-2.3424,-13.4222,-13.3527,
37.4,0.008802,1,1,1,-1,-1,-1,0.010003,0.0011094,1,-2.3283,-2.341,-13.4981,-13.4452,
37.6,0.0087709,1,1,1,-1,-1,-1,0.010003,0.0011095,1,-2.3294,-2.3397,-13.5738,-13.5379,
37.8,0.0087398,1,1,1,-1,-1,-1,0.010003,0.0011096,1,-2.3306,-2.3384,-13.6495,-13.6307,
38,0.0087084,1,1,1,-1,-1,-1,0.010003,0.0011097,1,-2.3317,-2.3371,-13.725,-13.7236,
38.2,0.0086773,1,1,1,-1,-1,-1,0.010003,0.0011098,1,-2.3328,-2.3358,-13.8004,-13.8165,
38.4,0.0086462,1,1,1,-1,-1,-1,0.010003,0.0011099,1,-2.334,-2.3345,-13.8758,-13.9096,
38.6,0.0086128,1,1,1,-1,-1,-1,0.010003,0.00111,1,-2.3352,-2.3332,-13.951,-14.0028,
38.8,0.0085765,1,1,1,-1,-1,-1,0.010003,0.0011101,1,-2.3363,-2.3319,-14.0261,-14.0961,
39,0.0085378,1,1,1,-1,-1,-1,0.010003,0.0011102,1,-2.3375,-2.3306,-14.1011,-14.1895,
39.2,0.0084962,1,1,1,-1,-1,-1,0.010003,0.0011103,1,-2.3388,-2.3294,-14.176,-14.283,
39.4,0.0084519,1,1,1,-1,-1,-1,0.010003,0.0011104,1,-2.34,-2.3281,-14.2508,-14.3766,
39.6,0.0084049,1,1,1,-1,-1,-1,0.010003,0.0011105,1,-2.3412,-2.3268,-14.3254,-14.4703,
39.8,0.0083553,1,1,1,-1,-1,-1,0.010003,0.0011106,1,-2.3425,-2.3256,-14.4,-14.5641,
40,0.0083029,1,1,1,-1,-1,-1,0.010003,0.0011107,1,-2.3438,-2.3244,-14.4745,-14.658,
40.2,0.0082479,1,1,1,-1,-1,-1,0.010003,0.0011108,1,-2.3451,-2.3231,-14.5489,-14.752,
40.4,0.0081902,1,1,1,-1,-1,-1,0.010003,0.0011109,1,-2.3464,-2.3219,-14.6231,-14.8461,
40.6,0.0081299,1,1,1,-1,-1,-1,0.010003,0.0011109,1,-2.3477,-2.3207,-14.6973,-14.9403,
40.8,0.0080669,1,1,1,-1,-1,-1,0.010003,0.001111,1,-2.349,-2.3195,-14.7713,-15.0346,
41,0.0080013,1,1,1,-1,-1,-1,0.010003,0.0011111,1,-2.3504,-2.3183,-14.8453,-15.129,
41.2,0.007933,1,1,1,-1,-1,-1,0.010003,0.0011112,1,-2.3517,-2.3171,-14.9192,-15.2234,
41.4,0.0078622,1,1,1,-1,-1,-1,0.010003,0.0011113,1,-2.3531,-2.3159,-14.9929,-15.318,
41.6,0.0077886,1,1,1,-1,-1,-1,0.010003,0.0011113,1,-2.3545,-2.3147,-15.0666,-15.4127,
41.8,0.0077125,1,1,1,-1,-1,-1,0.010003,0.0011114,1,-2.3559,-2.3136,-15.1401,-15.5074,
42,0.0076338,1,1,1,-1,-1,-1,0.010003,0.0011115,1,-2.3573,-2.3124,-15.2136,-15.6023,
42.2,0.0075526,1,1,1,-1,-1,-1,0.010003,0.0011115,1,-2.3587,-2.3113,-15.287,-15.6972,
42.4,0.0074687,1,1,1,-1,-1,-1,0.010003,0.0011116,1,-2.3602,-2.3101,-15.3602,-15.7922,
42.6,0.0073822,1,1,1,-1,-1,-1,0.010003,0.0011117,1,-2.3616,-2.309,-15.4334,-15.8873,
42.8,0.0072932,1,1,1,-1,-1,-1,0.010003,0.0011117,1,-2.3631,-2.3079,-15.5065,-15.9825,
43,0.0072015,1,1,1,-1,-1,-1,0.010003,0.0011118,1,-2.3645,-2.3068,-15.5795,-16.0778,
43.2,0.0071074,1,1,1,-1,-1,-1,0.010003,0.0011119,1,-2.366,-2.3057,-15.6523,-16.1732,
43.4,0.0070107,1,1,1,-1,-1,-1,0.010003,0.0011119,1,-2.3675,-2.3046,-15.7251,-16.2686,
43.6,0.0069114,1,1,1,-1,-1,-1,0.010003,0.001112,1,-2.3691,-2.3036,-15.7978,-16.3641,
43.8,0.0068094,1,1,1,-1,-1,-1,0.010003,0.001112,1,-2.3706,-2.3025,-15.8704,-16.4597,

